"CODE,N,11,0","NAME,C,26","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,5,0","T%_SC,N,7,1","M_SC,N,6,0","F_SC,N,5,0","SR_SC,N,7,0","T_ST,N,5,0","T%_ST,N,7,1","M_ST,N,6,0","F_ST,N,5,0","SR_ST,N,7,0","T_LITTERAT,N,11,0","T%_LITTERA,N,12,1","M_LITTERAT,N,12,0","F_LITTERAT,N,11,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,1","M_WORKERS,N,13,0","F_WORKERS,N,13,0","SR_WORKERS,N,14,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,1","M_MARGINAL,N,13,0","F_MARGINAL,N,12,0","SR_MARGINA,N,13,0","T_NONWORK,N,13,0","T%_NONWORK,N,14,1","M_NONWORK,N,13,0","F_NONWORK,N,13,0","SR_NONWORK,N,14,0","T_PRIMARY,N,11,0","T%_PRIMARY,N,13,1","M_PRIMARY,N,12,0","F_PRIMARY,N,11,0","SR_PRIMARY,N,13,0","T_SECUND,N,10,0","T%_SECUND,N,12,1","M_SECUND,N,11,0","F_SECUND,N,11,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,1","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,11,0","T%_CULTIVA,N,12,1","M_CULTIVAT,N,12,0","F_CULTIVAT,N,11,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,1","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,1","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,9,0","T%_MINING,N,11,1","M_MINING,N,10,0","F_MINING,N,9,0","SR_MINING,N,11,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,1","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,1","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,13,0","T%_CONSTRU,N,13,1","M_CONSTRUC,N,13,0","F_CONSTRUC,N,13,0","SR_CONSTRU,N,13,0","T_TRADE,N,9,0","T%_TRADE,N,11,1","M_TRADE,N,9,0","F_TRADE,N,9,0","SR_TRADE,N,10,0","T_TRANSPOR,N,13,0","T%_TRANSPO,N,13,1","M_TRANSPOR,N,13,0","F_TRANSPOR,N,13,0","SR_TRANSPO,N,13,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,1","M_SERVICES,N,13,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0"
519006,Sawyerpuram,Chidambaranar,12518,29248,2709,4.6,5961,6557,909,1695,857,838,1023,1639,13.1,809,830,975,0,0,0,0,0,9222,85.2,4550,4672,974,4436,35.4,3092,1344,2301,36,0.3,18,18,1000,8046,64.3,2851,5195,549,2862,64.5,1951,911,2142,438,9.9,320,118,2712,1137,25.6,822,315,2610,578,13,564,14,40286,2237,50.4,1346,891,1511,46,1,40,6,6667,1,0,1,0,0,113,2.5,57,56,1018,275,2.2,216,59,3661,49,1.1,46,3,15333,383,8.6,358,25,14320,132,3,128,4,32000,622,14,336,286,1175
519007,Eral,Chidambaranar,9376,24165,2121,4.4,4604,4772,965,1150,582,568,1025,215,2.3,136,79,1722,160,1.7,86,74,1162,6725,81.8,3558,3167,1123,2828,30.2,2381,447,5327,148,1.6,28,120,233,6400,68.3,2195,4205,522,825,29.2,646,179,3609,652,23.1,522,130,4015,1356,47.9,1218,138,8826,451,15.9,378,73,5178,353,12.5,248,105,2362,16,0.6,15,1,15000,5,0.2,5,0,0,90,3.2,36,54,667,487,5.2,413,74,5581,70,2.5,68,2,34000,852,30.1,835,17,49118,77,2.7,76,1,76000,427,15.1,307,120,2558
519011,Kulasekarappattinam,Chidambaranar,7829,13616,1712,4.6,3579,4250,842,1045,489,556,879,311,4,141,170,829,0,0,0,0,0,5235,77.2,2601,2634,987,2097,26.8,1765,332,5316,336,4.3,2,334,6,5396,68.9,1812,3584,506,588,28,556,32,17375,472,22.5,312,160,1950,1054,50.3,914,140,6529,66,3.1,64,2,32000,194,9.3,186,8,23250,311,14.8,289,22,13136,17,0.8,17,0,0,128,6.1,8,120,67,245,3.1,213,32,6656,82,3.9,74,8,9250,528,25.2,498,30,16600,171,8.2,159,12,13250,355,16.9,257,98,2622
519010,Udangudi,Chidambaranar,19915,18440,3646,5.5,9877,10038,984,2682,1403,1279,1097,976,4.9,489,487,1004,2,0,1,1,1000,14274,82.8,7451,6823,1092,5735,28.8,5011,724,6921,242,1.2,25,217,115,13938,70,4841,9097,532,2104,36.7,1862,242,7694,1093,19.1,893,200,4465,2538,44.3,2256,282,8000,1178,20.5,1030,148,6959,804,14,724,80,9050,122,2.1,108,14,7714,0,0,0,0,0,288,5,151,137,1102,513,2.6,476,37,12865,292,5.1,266,26,10231,1643,28.6,1586,57,27825,218,3.8,214,4,53500,677,11.8,456,221,2063
519009,Paramankurichi,Chidambaranar,9877,6779,2175,4.5,4563,5314,859,1252,606,646,938,2084,21.1,988,1096,901,18,0.2,9,9,1000,6924,80.3,3389,3535,959,3713,37.6,2380,1333,1785,263,2.7,4,259,15,5901,59.7,2179,3722,585,1287,34.7,1042,245,4253,1467,39.5,582,885,658,959,25.8,756,203,3724,439,11.8,420,19,22105,621,16.7,407,214,1902,227,6.1,215,12,17917,0,0,0,0,0,699,18.8,103,596,173,686,6.9,411,275,1495,82,2.2,68,14,4857,480,12.9,450,30,15000,84,2.3,76,8,9500,395,10.6,230,165,1394
519013,Alwarthirunagarai,Chidambaranar,8685,9544,2074,4.2,4182,4503,929,1036,523,513,1019,1335,15.4,692,643,1076,68,0.8,29,39,744,6373,83.3,3284,3089,1063,2802,32.3,2164,638,3392,117,1.3,1,116,9,5766,66.4,2017,3749,538,1384,49.4,962,422,2280,372,13.3,272,100,2720,1046,37.3,930,116,8017,616,22,562,54,10407,734,26.2,371,363,1022,34,1.2,29,5,5800,0,0,0,0,0,88,3.1,20,68,294,235,2.7,204,31,6581,49,1.7,48,1,48000,424,15.1,417,7,59571,100,3.6,100,0,0,522,18.6,413,109,3789
519012,Nazareth,Chidambaranar,15814,13995,3311,4.8,7573,8241,919,1838,945,893,1058,1044,6.6,494,550,898,104,0.7,52,52,1000,12460,89.2,6086,6374,955,4123,26.1,3188,935,3410,166,1,12,154,78,11525,72.9,4373,7152,611,527,12.8,359,168,2137,1174,28.5,1087,87,12494,2422,58.7,1742,680,2562,231,5.6,178,53,3358,243,5.9,144,99,1455,53,1.3,37,16,2313,0,0,0,0,0,81,2,55,26,2115,896,5.7,848,48,17667,197,4.8,184,13,14154,836,20.3,781,55,14200,247,6,237,10,23700,1339,32.5,724,615,1177
519014,Sattankulam,Chidambaranar,14270,8986,3000,4.8,6972,7298,955,1866,962,904,1064,1269,8.9,643,626,1027,6,0,4,2,2000,10474,84.4,5390,5084,1060,4291,30.1,3608,683,5283,79,0.6,3,76,39,9900,69.4,3361,6539,514,1043,24.3,741,302,2454,1258,29.3,1154,104,11096,1991,46.4,1714,277,6188,183,4.3,174,9,19333,829,19.3,540,289,1869,30,0.7,26,4,6500,1,0,1,0,0,798,18.6,747,51,14647,376,2.6,324,52,6231,83,1.9,82,1,82000,980,22.8,961,19,50579,199,4.6,198,1,198000,812,18.9,555,257,2160
519015,Mudalur,Chidambaranar,5853,4371,1424,4.1,2683,3170,846,718,376,342,1099,166,2.8,72,94,766,0,0,0,0,0,4260,83,1972,2288,862,1642,28.1,1248,394,3168,338,5.8,2,336,6,3873,66.2,1433,2440,587,834,50.8,662,172,3849,241,14.7,163,78,2090,567,34.5,423,144,2938,200,12.2,189,11,17182,611,37.2,454,157,2892,23,1.4,19,4,4750,0,0,0,0,0,39,2.4,4,35,114,124,2.1,82,42,1952,78,4.8,77,1,77000,198,12.1,188,10,18800,83,5.1,82,1,82000,286,17.4,153,133,1150
519200,Tuticorin U.A.,Chidambaranar,280091,20035,60889,4.6,141922,138169,1027,36861,18733,18128,1033,29390,10.5,14845,14545,1021,558,0.2,275,283,972,203547,83.7,109880,93667,1173,85626,30.6,73054,12572,5811,1524,0.5,156,1368,114,192941,68.9,68712,124229,553,9537,11.1,8356,1181,7075,29674,34.7,24346,5328,4569,46472,54.3,40400,6072,6653,1605,1.9,1264,341,3707,2988,3.5,2217,771,2875,4887,5.7,4827,60,80450,57,0.1,48,9,5333,1367,1.6,465,902,516,23690,8.5,19895,3795,5242,4560,5.3,3938,622,6331,18033,21.1,16948,1085,15620,11442,13.4,10881,561,19396,16997,19.9,12571,4426,2840
519100,Tiruchendur U.A.,Chidambaranar,75301,19974,16863,4.5,35544,39757,894,9910,4980,4930,1010,6881,9.1,3401,3480,977,52,0.1,26,26,1000,52945,81,26372,26573,992,20923,27.8,17396,3527,4932,164,0.2,76,88,864,54214,72,18072,36142,500,4779,22.8,3785,994,3808,5544,26.5,4521,1023,4419,10607,50.7,9097,1510,6025,1108,5.3,1002,106,9453,2492,11.9,1635,857,1908,1172,5.6,1141,31,36806,7,0,7,0,0,455,2.2,205,250,820,3747,5,3097,650,4765,1335,6.4,1212,123,9854,5366,25.6,5042,324,15562,799,3.8,772,27,28593,4442,21.2,3283,1159,2833
520002,Sankarankovil,Tirunelveli Kattabomman,48846,42847,10184,4.8,24532,24314,1009,6738,3473,3265,1064,9870,20.2,4889,4981,982,276,0.6,132,144,917,28382,67.4,17027,11355,1500,18661,38.2,12967,5694,2277,777,1.6,123,654,188,29408,60.2,11442,17966,637,2956,15.8,1504,1452,1036,8329,44.6,4895,3434,1425,7405,39.7,6595,810,8142,757,4.1,474,283,1675,2127,11.4,963,1164,827,43,0.2,40,3,13333,29,0.2,27,2,13500,1912,10.2,523,1389,377,5796,11.9,3793,2003,1894,592,3.2,552,40,13800,4191,22.5,4038,153,26392,786,4.2,775,11,70455,2428,13,1782,646,2759
520001,Puliyangudi,Tirunelveli Kattabomman,53287,9659,11530,4.6,26506,26781,990,8103,4192,3911,1072,9610,18,4684,4926,951,143,0.3,76,67,1134,25242,55.9,15860,9382,1690,24540,46.1,14188,10352,1371,466,0.9,44,422,104,28281,53.1,12274,16007,767,12070,49.2,6956,5114,1360,7654,31.2,2936,4718,622,4875,19.9,4343,532,8164,2420,9.9,1735,685,2533,9419,38.4,5039,4380,1150,172,0.7,135,37,3649,59,0.2,47,12,3917,2869,11.7,574,2295,250,4492,8.4,2088,2404,869,234,1,227,7,32429,2638,10.7,2524,114,22140,403,1.6,401,2,200500,1834,7.5,1418,416,3409
520004,Kadaiyanallur,Tirunelveli Kattabomman,68819,13171,13947,4.9,34453,34366,1003,8976,4611,4365,1056,9294,13.5,4590,4704,976,221,0.3,112,109,1028,37588,62.8,23462,14126,1661,26377,38.3,17326,9051,1914,1243,1.8,129,1114,116,41199,59.9,16998,24201,702,12551,47.6,7843,4708,1666,8414,31.9,4729,3685,1283,5424,20.6,4766,658,7243,3539,13.4,2727,812,3358,8865,33.6,5002,3863,1295,135,0.5,102,33,3091,12,0,12,0,0,6230,23.6,2859,3371,848,1584,2.3,1279,305,4193,588,2.2,579,9,64333,2722,10.3,2579,143,18035,324,1.2,321,3,107000,2378,9,1866,512,3645
520006,Kuttalam,Tirunelveli Kattabomman,2842,3648,476,6,1150,1692,680,237,133,104,1279,320,11.3,87,233,373,23,0.8,11,12,917,2096,80.5,824,1272,648,764,26.9,567,197,2878,31,1.1,4,27,148,2047,72,579,1468,394,278,36.4,189,89,2124,66,8.6,34,32,1063,433,56.7,357,76,4697,172,22.5,112,60,1867,51,6.7,35,16,2188,42,5.5,29,13,2231,13,1.7,13,0,0,19,2.5,3,16,188,27,1,12,15,800,7,0.9,6,1,6000,199,26,191,8,23875,18,2.4,17,1,17000,216,28.3,149,67,2224
520005,Tenkasi,Tirunelveli Kattabomman,55189,21097,11761,4.7,27223,27966,973,7251,3715,3536,1051,6892,12.5,3392,3500,969,422,0.8,223,199,1121,36645,76.4,20469,16176,1265,19081,34.6,13768,5313,2591,1785,3.2,153,1632,94,34323,62.2,13302,21021,633,4837,25.3,3435,1402,2450,5895,30.9,2929,2966,988,8471,44.4,7488,983,7617,1369,7.2,1176,193,6093,3269,17.1,2104,1165,1806,77,0.4,71,6,11833,122,0.6,84,38,2211,3224,16.9,766,2458,312,2126,3.9,1677,449,3735,423,2.2,402,21,19143,4375,22.9,4152,223,18619,925,4.8,902,23,39217,3171,16.6,2434,737,3303
520003,Shencottah,Tirunelveli Kattabomman,25820,96343,5689,4.5,12916,12904,1001,3092,1573,1519,1036,2579,10,1306,1273,1026,321,1.2,165,156,1058,16862,74.2,9612,7250,1326,9080,35.2,6540,2540,2575,784,3,108,676,160,15956,61.8,6268,9688,647,2909,32,2190,719,3046,2592,28.5,1134,1458,778,3579,39.4,3216,363,8860,758,8.3,659,99,6657,2097,23.1,1484,613,2421,54,0.6,47,7,6714,0,0,0,0,0,977,10.8,113,864,131,1397,5.4,804,593,1356,218,2.4,217,1,217000,1443,15.9,1391,52,26750,545,6,541,4,135250,1591,17.5,1284,307,4182
520007,Vikramasingapuram,Tirunelveli Kattabomman,49834,12827,11797,4.2,24661,25173,980,5952,2983,2969,1005,3257,6.5,1618,1639,987,13,0,7,6,1167,35183,80.2,19319,15864,1218,15420,30.9,11177,4243,2634,1870,3.8,330,1540,214,32544,65.3,13154,19390,678,3065,19.9,2095,970,2160,8421,54.6,5838,2583,2260,3959,25.7,3262,697,4680,1178,7.6,748,430,1740,1638,10.6,1137,501,2269,224,1.5,192,32,6000,25,0.2,18,7,2571,2458,15.9,140,2318,60,5467,11,5238,229,22873,471,3.1,442,29,15241,1451,9.4,1370,81,16914,380,2.5,368,12,30667,2128,13.8,1524,604,2523
520008,Sivanthipuram,Tirunelveli Kattabomman,11912,29412,3034,3.9,5894,6018,979,1492,756,736,1027,440,3.7,205,235,872,16,0.1,10,6,1667,8314,79.8,4547,3767,1207,4802,40.3,2887,1915,1508,130,1.1,13,117,111,6980,58.6,2994,3986,751,862,18,737,125,5896,2975,62,1375,1600,859,990,20.6,798,192,4156,140,2.9,129,11,11727,663,13.8,551,112,4920,34,0.7,34,0,0,25,0.5,23,2,11500,1437,29.9,50,1387,36,1387,11.6,1178,209,5636,126,2.6,124,2,62000,419,8.7,402,17,23647,66,1.4,64,2,32000,505,10.5,332,173,1919
520009,Viravanallur,Tirunelveli Kattabomman,19303,32551,4478,4.3,9270,10033,924,2305,1194,1111,1075,2963,15.3,1382,1581,874,55,0.3,30,25,1200,13057,76.8,7095,5962,1190,6602,34.2,4601,2001,2299,1728,9,89,1639,54,10973,56.8,4580,6393,716,2254,34.1,1776,478,3715,2839,43,1528,1311,1166,1515,22.9,1301,214,6079,1309,19.8,1174,135,8696,929,14.1,595,334,1781,10,0.2,3,7,429,6,0.1,4,2,2000,2102,31.8,833,1269,656,646,3.3,606,40,15150,85,1.3,85,0,0,669,10.1,650,19,34211,104,1.6,103,1,103000,742,11.2,548,194,2825
520010,Eruvadi,Tirunelveli Kattabomman,13633,17345,2877,4.7,6185,7448,830,1809,966,843,1146,1625,11.9,731,894,818,94,0.7,48,46,1043,9663,81.7,4652,5011,928,3644,26.7,2677,967,2768,170,1.2,101,69,1464,9819,72,3407,6412,531,1489,40.9,1008,481,2096,743,20.4,409,334,1225,1415,38.8,1263,152,8309,487,13.4,460,27,17037,971,26.6,520,451,1153,28,0.8,25,3,8333,3,0.1,3,0,0,228,6.3,43,185,232,416,3.1,268,148,1811,96,2.6,95,1,95000,894,24.5,881,13,67769,95,2.6,94,1,94000,426,11.7,288,138,2087
520011,Tisaiyanvilai,Tirunelveli Kattabomman,17161,5047,3649,4.7,8365,8796,951,2429,1223,1206,1014,1343,7.8,640,703,910,0,0,0,0,0,11808,80.2,6108,5700,1072,5980,34.8,4530,1450,3124,867,5.1,20,847,24,10314,60.1,3815,6499,587,1623,27.1,1383,240,5763,1691,28.3,857,834,1028,2666,44.6,2290,376,6090,493,8.2,482,11,43818,960,16.1,770,190,4053,170,2.8,131,39,3359,0,0,0,0,0,639,10.7,68,571,119,819,4.8,609,210,2900,233,3.9,180,53,3396,1349,22.6,1266,83,15253,372,6.2,368,4,92000,945,15.8,656,289,2270
520100,Ambasamudram U.A.,Tirunelveli Kattabomman,59661,24501,14442,4.1,29082,30579,951,6802,3454,3348,1032,6666,11.2,3204,3462,925,260,0.4,132,128,1031,39238,74.2,21737,17501,1242,23570,39.5,15030,8540,1760,1168,2,202,966,209,34923,58.5,13850,21073,657,7443,31.6,4895,2548,1921,8778,37.2,3755,5023,748,7431,31.5,6439,992,6491,2927,12.4,2187,740,2955,4323,18.3,2553,1770,1442,111,0.5,96,15,6400,82,0.3,59,23,2565,5290,22.4,875,4415,198,2777,4.7,2201,576,3821,629,2.7,620,9,68889,3354,14.2,3180,174,18276,787,3.3,773,14,55214,3290,14,2486,804,3092
520200,Tirunelveli U.A.,Tirunelveli Kattabomman,366869,42232,77505,4.7,182867,184002,994,44317,22784,21533,1058,39739,10.8,19750,19989,988,1588,0.4,795,793,1003,257370,79.8,142378,114992,1238,122092,33.3,89377,32715,2732,6308,1.7,414,5894,70,238469,65,93076,145393,640,14778,12.1,9910,4868,2036,44689,36.6,25000,19689,1270,62918,51.5,54752,8166,6705,6793,5.6,5072,1721,2947,7276,6,4231,3045,1389,416,0.3,322,94,3426,293,0.2,285,8,35625,18679,15.3,2009,16670,121,22020,6,19183,2837,6762,3697,3,3523,174,20247,29212,23.9,28028,1184,23672,8525,7,8288,237,34970,25181,20.6,18436,6745,2733
521005,Nagercoil,Kanniyakumari,190084,78321,38537,4.9,94834,95250,996,21251,10925,10326,1058,7483,3.9,3719,3764,988,342,0.2,170,172,988,152274,90.2,78393,73881,1061,54828,28.8,45324,9504,4769,1530,0.8,286,1244,230,133726,70.4,49224,84502,583,4884,8.9,4419,465,9503,17575,32.1,13844,3731,3711,32393,59.1,27085,5308,5103,2090,3.8,1985,105,18905,2381,4.3,2049,332,6172,389,0.7,361,28,12893,24,0,24,0,0,3107,5.7,1322,1785,741,9274,4.9,7369,1905,3868,5170,9.4,5129,41,125098,13053,23.8,12451,602,20683,5102,9.3,4976,126,39492,14238,26,9658,4580,2109
521004,Kanniyakumari,Kanniyakumari,17225,35081,3459,5,8682,8543,1016,2437,1203,1234,975,293,1.7,147,146,1007,146,0.8,73,73,1000,11786,79.7,5936,5850,1015,5165,30,4540,625,7264,481,2.8,30,451,67,11579,67.2,4112,7467,551,2762,53.5,2725,37,73649,548,10.6,255,293,870,1858,36,1562,296,5277,294,5.7,287,7,41000,304,5.9,287,17,16882,2161,41.8,2149,12,179083,3,0.1,2,1,2000,99,1.9,20,79,253,361,2.1,149,212,703,85,1.6,84,1,84000,997,19.3,916,81,11309,256,5,245,11,22273,605,11.7,401,204,1966
521003,Kolachel,Kanniyakumari,24305,46921,4422,5.5,12320,11985,1028,3595,1765,1830,964,580,2.4,272,308,883,4,0,2,2,1000,16822,81.2,8731,8091,1079,6675,27.5,6157,518,11886,201,0.8,5,196,26,17429,71.7,6158,11271,546,4294,64.3,4255,39,109103,693,10.4,496,197,2518,1692,25.3,1410,282,5000,323,4.8,317,6,52833,1155,17.3,1123,32,35094,2812,42.1,2811,1,2811000,4,0.1,4,0,0,203,3,81,122,664,307,1.3,233,74,3149,179,2.7,178,1,178000,938,14.1,846,92,9196,132,2,129,3,43000,622,9.3,435,187,2326
521002,Padmanabhapuram,Kanniyakumari,19269,29782,3825,5,9680,9589,1009,2111,1073,1038,1034,2225,11.5,1152,1073,1074,10,0.1,5,5,1000,14961,87.2,7875,7086,1111,5151,26.7,4286,865,4955,561,2.9,184,377,488,13557,70.4,5210,8347,624,2219,43.1,1870,349,5358,586,11.4,441,145,3041,2349,45.6,1978,371,5332,798,15.5,755,43,17558,1397,27.1,1092,305,3580,21,0.4,20,1,20000,3,0.1,3,0,0,140,2.7,40,100,400,310,1.6,267,43,6209,133,2.6,131,2,65500,885,17.2,837,48,17438,303,5.9,288,15,19200,1161,22.5,853,308,2769
521001,Kuzhittura,Kanniyakumari,19226,37332,3821,5,9467,9759,970,2389,1227,1162,1056,379,2,190,189,1005,42,0.2,23,19,1211,14740,87.5,7513,7227,1040,4918,25.6,3975,943,4215,232,1.2,50,182,275,14076,73.2,5442,8634,630,1758,35.7,1617,141,11468,672,13.7,546,126,4333,2500,50.8,1821,679,2682,486,9.9,463,23,20130,1234,25.1,1122,112,10018,26,0.5,23,3,7667,12,0.2,9,3,3000,41,0.8,22,19,1158,365,1.9,264,101,2614,254,5.2,251,3,83667,724,14.7,642,82,7829,351,7.1,339,12,28250,1425,29,840,585,1436
517100,Sivakasi U.A.,Kamarajar,102175,78536,23736,4.3,51509,50666,1017,14531,7428,7103,1046,10394,10.2,5241,5153,1017,202,0.2,99,103,961,64969,74.1,36884,28085,1313,43023,42.1,30046,12977,2315,2672,2.6,55,2617,21,56480,55.3,21408,35072,610,2377,5.5,1600,777,2059,28937,67.3,18011,10926,1648,11776,27.4,10485,1291,8122,677,1.6,522,155,3368,1532,3.6,952,580,1641,101,0.2,76,25,3040,67,0.2,50,17,2941,303,0.7,114,189,603,27412,26.8,16754,10658,1572,1155,2.7,1093,62,17629,6365,14.8,6029,336,17943,1610,3.7,1593,17,93706,3801,8.8,2863,938,3052
517006,Sithurajapuram,Kamarajar,9358,30285,2339,4,4702,4656,1010,1383,680,703,967,575,6.1,290,285,1018,6,0.1,3,3,1000,5597,70.2,3253,2344,1388,4837,51.7,2933,1904,1540,3,0,0,3,0,4518,48.3,1769,2749,644,380,7.9,269,111,2423,3556,73.5,1847,1709,1081,903,18.7,819,84,9750,98,2,81,17,4765,277,5.7,184,93,1978,3,0.1,2,1,2000,2,0,2,0,0,92,1.9,18,74,243,3176,33.9,1547,1629,950,286,5.9,280,6,46667,470,9.7,447,23,19435,152,3.1,152,0,0,281,5.8,220,61,3607
401001,Pondicherry,Pondicherry,401437,59711,72405,5.5,203859,197578,1032,50744,25852,24892,1039,42693,10.6,21474,21219,1012,0,0,0,0,0,277755,79.2,155764,121991,1277,121293,30.2,99852,21441,4657,1445,0.4,791,654,1209,278699,69.4,103216,175483,588,16085,13.3,12575,3510,3583,37423,30.9,32901,4522,7276,67839,55.9,54429,13410,4059,3790,3.1,3528,262,13466,10876,9,7670,3206,2392,1365,1.1,1324,41,32293,54,0,53,1,53000,1444,1.2,975,469,2079,27627,6.9,24568,3059,8031,8298,6.8,7305,993,7356,22918,18.9,20171,2747,7343,6002,4.9,5966,36,165722,38919,32.1,28292,10627,2662
402001,Karaikal,Karaikal,61804,17573,11503,5.4,30800,31004,993,8346,4270,4076,1048,6695,10.8,3395,3300,1029,0,0,0,0,0,41467,77.6,22836,18631,1226,18291,29.6,15362,2929,5245,444,0.7,79,365,216,43069,69.7,15359,27710,554,5693,31.1,4641,1052,4412,2717,14.9,2576,141,18270,10074,55.1,8337,1737,4800,667,3.6,647,20,32350,3469,19,2448,1021,2398,1364,7.5,1354,10,135400,193,1.1,192,1,192000,58,0.3,35,23,1522,1570,2.5,1525,45,33889,896,4.9,824,72,11444,4380,23.9,3863,517,7472,689,3.8,685,4,171250,5005,27.4,3789,1216,3116
517004,Kooraikundu,Kamarajar,11238,9476,2728,4.1,5616,5622,999,1768,879,889,989,1603,14.3,818,785,1042,54,0.5,27,27,1000,6390,67.5,3698,2692,1374,4655,41.4,3246,1409,2304,289,2.6,9,280,32,6294,56,2361,3933,600,608,13.1,383,225,1702,2037,43.8,1153,884,1304,2015,43.3,1713,302,5672,62,1.3,47,15,3133,501,10.8,299,202,1480,40,0.9,34,6,5667,5,0.1,3,2,1500,100,2.1,29,71,408,1584,14.1,828,756,1095,348,7.5,293,55,5327,697,15,649,48,13521,218,4.7,210,8,26250,1100,23.6,854,246,3472
